표준코드,단축코드,한글종목명,한글종목약명,영문종목명,상장일,최종거래일,최종결제일,기초자산유형,거래승수,권리유형,행사가격
KR4B01663206,B0166320,코스피200 C 202606   320.0,C 202606   320.0,KOSPI 200 C 202606   320.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,320
KR4B01663305,B0166330,코스피200 C 202606   330.0,C 202606   330.0,KOSPI 200 C 202606   330.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,330
KR4B01663404,B0166340,코스피200 C 202606   340.0,C 202606   340.0,KOSPI 200 C 202606   340.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,340
KR4B01663503,B0166350,코스피200 C 202606   350.0,C 202606   350.0,KOSPI 200 C 202606   350.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,350
KR4B01663602,B0166360,코스피200 C 202606   360.0,C 202606   360.0,KOSPI 200 C 202606   360.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,360
KR4B01663701,B0166370,코스피200 C 202606   370.0,C 202606   370.0,KOSPI 200 C 202606   370.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,370
KR4B01663800,B0166380,코스피200 C 202606   380.0,C 202606   380.0,KOSPI 200 C 202606   380.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,380
KR4B01663909,B0166390,코스피200 C 202606   390.0,C 202606   390.0,KOSPI 200 C 202606   390.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,390
KR4B01664006,B0166400,코스피200 C 202606   400.0,C 202606   400.0,KOSPI 200 C 202606   400.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,400
KR4B01664105,B0166410,코스피200 C 202606   410.0,C 202606   410.0,KOSPI 200 C 202606   410.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,410
KR4B01664204,B0166420,코스피200 C 202606   420.0,C 202606   420.0,KOSPI 200 C 202606   420.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,420
KR4B01664303,B0166430,코스피200 C 202606   430.0,C 202606   430.0,KOSPI 200 C 202606   430.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,430
KR4B01664402,B0166440,코스피200 C 202606   440.0,C 202606   440.0,KOSPI 200 C 202606   440.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,440
KR4B01664501,B0166450,코스피200 C 202606   450.0,C 202606   450.0,KOSPI 200 C 202606   450.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,450
KR4B01664600,B0166460,코스피200 C 202606   460.0,C 202606   460.0,KOSPI 200 C 202606   460.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,460
KR4B01664709,B0166470,코스피200 C 202606   470.0,C 202606   470.0,KOSPI 200 C 202606   470.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,470
KR4B01664808,B0166480,코스피200 C 202606   480.0,C 202606   480.0,KOSPI 200 C 202606   480.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,480
KR4B01664907,B0166490,코스피200 C 202606   490.0,C 202606   490.0,KOSPI 200 C 202606   490.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,콜옵션,490
KR4C01662504,C0166250,코스피200 P 202606   250.0,P 202606   250.0,KOSPI 200 P 202606   250.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,풋옵션,250
KR4C01662603,C0166260,코스피200 P 202606   260.0,P 202606   260.0,KOSPI 200 P 202606   260.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,풋옵션,260
KR4C01662702,C0166270,코스피200 P 202606   270.0,P 202606   270.0,KOSPI 200 P 202606   270.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,풋옵션,270
KR4C01662801,C0166280,코스피200 P 202606   280.0,P 202606   280.0,KOSPI 200 P 202606   280.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,풋옵션,280
KR4C01662900,C0166290,코스피200 P 202606   290.0,P 202606   290.0,KOSPI 200 P 202606   290.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,풋옵션,290
KR4C01663007,C0166300,코스피200 P 202606   300.0,P 202606   300.0,KOSPI 200 P 202606   300.0,2024-06-14,2026-06-11,2026-06-12,지수(Index),250000,풋옵션,300
