step,timestamp,index_price,option_mid,option_delta,market_bid,market_ask,market_spread,cash,inventory,net_delta,reservation_price,lp_bid,lp_ask,lp_spread,pnl,time_remaining_ratio,total_trades,total_bought,total_sold
660,660.0,1131.24,44.2,0.4002,44.05,44.35,0.30000000000000426,-355.619312204872,9,3.6018,44.154671224489796,43.45894587705966,44.85039657191993,1.3914506948602678,42.180687795127994,0.25170068027210885,63,36,27
661,661.0,1131.24,44.275,0.4003,44.15,44.4,0.25,-399.15367774746454,10,3.6027,44.22986413265306,43.534365542592546,44.92536272271358,1.3909971801210332,43.59632225253546,0.25056689342403626,64,37,27
662,662.0,1131.24,44.275,0.4001,44.15,44.4,0.25,-399.15367774746454,10,4.001,44.22510090702948,43.52982907433857,44.920372739720385,1.3905436653818128,43.59632225253546,0.2494331065759637,64,37,27
663,663.0,1131.24,44.25,0.4001,44.1,44.4,0.29999999999999716,-399.15367774746454,10,4.001,44.200327721088435,43.505282645767146,44.895372796409724,1.3900901506425782,43.34632225253546,0.24829931972789115,64,37,27
664,664.0,1131.24,44.325,0.4004,44.2,44.45,0.25,-399.15367774746454,10,4.004,44.27551746031747,43.58069914236579,44.970335778269146,1.3896366359033578,44.09632225253546,0.2471655328798186,64,37,27
665,665.0,1131.24,44.375,0.4003,44.25,44.5,0.25,-399.15367774746454,10,4.003,44.32575674603174,43.63116518544968,45.020348306613805,1.3891831211641232,44.59632225253546,0.24603174603174602,64,37,27
666,666.0,1131.24,44.475,0.4001,44.35,44.6,0.25,-399.15367774746454,10,4.001,44.42600816326531,43.731643360052864,45.12037296647775,1.3887296064248886,45.59632225253546,0.24489795918367346,64,37,27
667,667.0,1131.24,44.425,0.4001,44.3,44.55,0.25,-399.15367774746454,10,4.001,44.37623497732426,43.682096931481425,45.07037302316709,1.3882760916856682,45.09632225253546,0.2437641723356009,64,37,27
668,668.0,1131.24,44.425,0.4001,44.3,44.55,0.25,-399.15367774746454,10,4.001,44.376461791383214,43.68255050291,45.07037307985643,1.3878225769464336,45.09632225253546,0.24263038548752835,64,37,27
669,669.0,1131.24,44.4,0.4002,44.25,44.55,0.29999999999999716,-399.15367774746454,10,4.002,44.351676530612245,43.657991999508646,45.045361061715845,1.387369062207199,44.84632225253546,0.24149659863945577,64,37,27
670,670.0,1131.37,44.425,0.4001,44.3,44.55,0.25,-399.15367774746454,10,4.001,44.37691541950113,43.68345764576714,45.07037319323512,1.3869155474679786,45.09632225253546,0.24036281179138322,64,37,27
671,671.0,1131.37,44.475,0.4,44.35,44.6,0.25,-399.15367774746454,10,4.0,44.42715419501134,43.73392317864697,45.12038521137571,1.386462032728744,45.59632225253546,0.23922902494331066,64,37,27
672,672.0,1131.37,44.45,0.3998,44.3,44.6,0.30000000000000426,-399.15367774746454,10,3.9979999999999998,44.40240476190476,43.70940050291,45.095409020899524,1.3860085179895236,45.34632225253546,0.23809523809523808,64,37,27
673,673.0,1131.37,44.45,0.3998,44.3,44.6,0.30000000000000426,-399.15367774746454,10,3.9979999999999998,44.4026314058957,43.70985390427055,45.09540890752084,1.385555003250289,45.34632225253546,0.23696145124716553,64,37,27
674,674.0,1131.37,44.45,0.4,44.3,44.6,0.30000000000000426,-399.15367774746454,10,4.0,44.402834467120186,43.71028372286466,45.095385211375714,1.3851014885110544,45.34632225253546,0.23582766439909297,64,37,27
675,675.0,1131.37,44.65,0.3998,44.5,44.8,0.29999999999999716,-399.15367774746454,10,3.9979999999999998,44.60308469387755,43.91076070699163,45.295408680763465,1.384647973771834,47.34632225253546,0.23469387755102042,64,37,27
676,676.0,1131.37,44.525,0.3999,44.4,44.65,0.25,-399.15367774746454,10,3.9989999999999997,44.47829965986394,43.78620243034764,45.17039688938024,1.3841944590325994,46.09632225253546,0.23356009070294784,64,37,27
677,677.0,1131.37,44.5,0.3998,44.35,44.65,0.29999999999999716,-354.00826929345845,9,3.9979999999999998,44.45353798185941,43.76166750971272,45.1454084540061,1.383740944293379,46.491730706541546,0.23242630385487528,65,37,28
678,678.0,1131.37,44.475,0.3997,44.35,44.6,0.25,-354.00826929345845,9,3.5973,44.433398571428576,43.741754856651504,45.12504228620565,1.3832874295541444,46.26673070654158,0.23129251700680273,65,37,28
679,679.0,1131.37,44.475,0.3998,44.35,44.6,0.25,-354.00826929345845,9,3.5982,44.433592142857144,43.74217518544969,45.1250091002646,1.3828339148149098,46.26673070654158,0.23015873015873015,65,37,28
680,680.0,1131.52,44.5,0.3999,44.35,44.65,0.29999999999999716,-354.00826929345845,9,3.5991,44.45878581632653,43.76759561628869,45.14997601636438,1.3823804000756894,46.491730706541546,0.2290249433106576,65,37,28
681,681.0,1131.52,44.5,0.3999,44.35,44.65,0.29999999999999716,-308.8583160038514,8,3.5991,44.45898984693878,43.76802640427055,45.149953289607005,1.3819268853364548,47.14168399614857,0.22789115646258504,66,37,29
682,682.0,1131.52,44.475,0.3997,44.35,44.6,0.25,-308.8583160038514,8,3.1976,44.438746031746035,43.74800934644742,45.12948271704465,1.3814733705972344,46.94168399614858,0.22675736961451248,66,37,29
683,683.0,1131.52,44.475,0.4,44.35,44.6,0.25,-308.8583160038514,8,3.2,44.43890022675737,43.74839029882837,45.12941015468637,1.3810198558579998,46.94168399614858,0.2256235827664399,66,37,29
684,684.0,1131.52,44.425,0.3999,44.3,44.55,0.25,-308.8583160038514,8,3.1992,44.38909061224489,43.69880744168551,45.079373782804275,1.3805663411187652,46.54168399614855,0.22448979591836735,66,37,29
685,685.0,1131.52,44.425,0.3999,44.3,44.55,0.25,-308.8583160038514,8,3.1992,44.38927197278911,43.69921555959934,45.07932838597888,1.3801128263795448,46.54168399614855,0.2233560090702948,66,37,29
686,686.0,1131.52,44.5,0.3997,44.35,44.65,0.29999999999999716,-308.8583160038514,8,3.1976,44.46447111111111,43.774641455290954,45.154300766931264,1.3796593116403102,47.14168399614857,0.2222222222222222,66,37,29
687,687.0,1131.52,44.5,0.3997,44.35,44.65,0.29999999999999716,-308.8583160038514,8,3.1976,44.46465238095238,43.775049482501835,45.154255279402925,1.3792057969010898,47.14168399614857,0.22108843537414966,66,37,29
688,688.0,1131.52,44.5,0.3999,44.35,44.65,0.29999999999999716,-308.8583160038514,8,3.1992,44.46481605442177,43.77543991334084,45.154192195502695,1.3787522821618552,47.14168399614857,0.2199546485260771,66,37,29
689,689.0,1131.52,44.5,0.3997,44.35,44.65,0.29999999999999716,-308.8583160038514,8,3.1976,44.46501492063492,43.77586553692361,45.15416430434623,1.3782987674226206,47.14168399614857,0.21882086167800455,66,37,29
690,690.0,1131.63,44.475,0.3999,44.35,44.6,0.25,-263.7292146019995,7,3.1992,44.440178775510205,43.751256149168505,45.129101401851905,1.3778452526834002,47.59578539800049,0.21768707482993196,67,37,30
691,691.0,1131.63,44.425,0.3997,44.3,44.55,0.25,-263.7292146019995,7,2.7979,44.394705277777774,43.70600940880569,45.08340114674986,1.3773917379441656,47.245785398000464,0.2165532879818594,67,37,30
692,692.0,1131.63,44.375,0.3997,44.25,44.5,0.25,-218.69588160150815,6,2.7979,44.34486388888889,43.65639477728642,45.03333300049135,1.376938223204931,47.55411839849185,0.21541950113378686,68,37,31
693,693.0,1131.63,44.375,0.3999,44.25,44.5,0.25,-218.69588160150815,6,2.3994,44.349292142857145,43.66104978862429,45.03753449709,1.3764847084657106,47.55411839849185,0.21428571428571427,68,37,31
694,694.0,1131.63,44.35,0.4,44.2,44.5,0.29999999999999716,-173.68344423593743,5,2.4000000000000004,44.32442176870749,43.63640617184425,45.012437365570726,1.376031193726476,48.06655576406257,0.21315192743764172,69,37,32
695,695.0,1131.63,44.35,0.3999,44.2,44.5,0.29999999999999716,-173.68344423593743,5,1.9994999999999998,44.32880348639456,43.641014646900935,45.01659232588819,1.3755776789872556,48.06655576406257,0.21201814058956917,69,37,32
696,696.0,1131.63,44.25,0.3998,44.1,44.4,0.29999999999999716,-173.68344423593743,5,1.9989999999999999,44.228922108843534,43.54136002671952,44.916484190967545,1.375124164248021,47.56655576406257,0.2108843537414966,69,37,32
697,697.0,1131.63,44.225,0.3999,44.1,44.35,0.25,-173.68344423593743,5,1.9994999999999998,44.20403018707483,43.516694862320435,44.89136551182922,1.3746706495087864,47.44155576406257,0.20975056689342403,69,37,32
698,698.0,1131.63,44.125,0.4,44.0,44.25,0.25,-173.68344423593743,5,2.0,44.104138321995464,43.41702975461068,44.79124688938025,1.374217134769566,46.94155576406257,0.20861678004535147,69,37,32
699,699.0,1131.38,44.075,0.4003,43.95,44.2,0.25,-173.68344423593743,5,2.0015,44.05423613945579,43.36735432944062,44.741117949470954,1.3737636200303314,46.69155576406257,0.20748299319727892,69,37,32
700,700.0,1131.38,44.075,0.4003,43.95,44.2,0.25,-173.68344423593743,5,2.0015,44.05434960317461,43.36769455052905,44.74100465582016,1.373310105291111,46.69155576406257,0.20634920634920634,69,37,32
701,701.0,1131.38,44.075,0.4001,43.95,44.2,0.25,-173.68344423593743,5,2.0005,44.054473327664404,43.368045032388466,44.74090162294034,1.3728565905518764,46.69155576406257,0.20521541950113378,69,37,32
702,702.0,1131.38,44.125,0.4001,44.0,44.25,0.25,-173.68344423593743,5,2.0005,44.104586734693875,43.418385196787554,44.790788272600196,1.3724030758126418,46.94155576406257,0.20408163265306123,69,37,32
703,703.0,1131.38,42.875,0.4003,41.5,44.25,2.75,-173.68344423593743,5,2.0015,42.85468999433107,42.16871521379436,43.54066477486778,1.3719495610734214,40.69155576406257,0.20294784580498867,69,37,32
704,704.0,1131.38,44.025,0.4001,43.9,44.15,0.25,-173.68344423593743,5,2.0005,44.004813548752836,43.31906552558574,44.69056157191993,1.3714960463341868,46.44155576406257,0.2018140589569161,69,37,32
705,705.0,1131.38,43.975,0.4006,43.85,44.1,0.25,-173.68344423593743,5,2.003,43.9549018707483,43.26938060495082,44.640423136545785,1.3710425315949664,46.19155576406257,0.20068027210884354,69,37,32
706,706.0,1131.38,43.975,0.4006,43.85,44.1,0.25,-173.68344423593743,5,2.003,43.95501541950114,43.26972091107327,44.640309927929,1.3705890168557318,46.19155576406257,0.19954648526077098,69,37,32
707,707.0,1131.38,43.975,0.4006,43.85,44.1,0.25,-173.68344423593743,5,2.003,43.95512896825397,43.270061217195725,44.64019671931222,1.3701355021164972,46.19155576406257,0.1984126984126984,69,37,32
708,708.0,1131.38,43.95,0.4006,43.8,44.1,0.30000000000000426,-173.68344423593743,5,2.003,43.9302425170068,43.245401523318165,44.61508351069544,1.3696819873772768,46.06655576406257,0.19727891156462585,69,37,32
709,709.0,1131.38,43.875,0.4006,43.75,44.0,0.25,-173.68344423593743,5,2.003,43.855356065759636,43.170741829440615,44.53997030207866,1.3692284726380421,45.69155576406257,0.1961451247165533,69,37,32
710,710.0,1131.01,43.875,0.4007,43.75,44.0,0.25,-173.68344423593743,5,2.0035,43.85546473922903,43.17107726027962,44.53985221817844,1.3687749578988218,45.69155576406257,0.19501133786848074,69,37,32
711,711.0,1131.01,43.975,0.4007,43.85,44.1,0.25,-173.68344423593743,5,2.0035,43.95557831632653,43.27141759474674,44.639739037906324,1.3683214431595871,46.19155576406257,0.19387755102040816,69,37,32
712,712.0,1131.01,43.925,0.4007,43.8,44.05,0.25,-173.68344423593743,5,2.0035,43.905691893424034,43.22175792921386,44.58962585763421,1.3678679284203525,45.94155576406257,0.1927437641723356,69,37,32
713,713.0,1131.01,43.925,0.4007,43.8,44.05,0.25,-173.68344423593743,5,2.0035,43.90580547052154,43.22209826368098,44.58951267736211,1.3674144136811321,45.94155576406257,0.19160997732426305,69,37,32
714,714.0,1131.01,44.075,0.4008,43.95,44.2,0.25,-173.68344423593743,5,2.004,44.05591428571429,43.37243383624334,44.739394735185236,1.3669608989418975,46.69155576406257,0.19047619047619047,69,37,32
715,715.0,1131.01,44.025,0.4005,43.9,44.15,0.25,-173.68344423593743,5,2.0025,44.00604209183673,43.322788399735394,44.68929578393807,1.3665073842026771,46.44155576406257,0.1893424036281179,69,37,32
716,716.0,1131.01,43.975,0.4007,43.85,44.1,0.25,-216.95656350301977,6,2.0035,43.95614620181406,43.273119267082336,44.63917313654578,1.3660538694634425,46.89343649698026,0.18820861678004536,70,38,32
717,717.0,1131.01,43.975,0.4004,43.85,44.1,0.25,-216.95656350301977,6,2.4024,43.95252857142857,43.26972839406647,44.63532874879068,1.365600354724208,46.89343649698026,0.1870748299319728,70,38,32
718,718.0,1131.01,43.975,0.4006,43.85,44.1,0.25,-216.95656350301977,6,2.4036,43.95265360544218,43.270080185449686,44.63522702543467,1.3651468399849875,46.89343649698026,0.18594104308390022,70,38,32
719,719.0,1131.01,43.9,0.4005,43.75,44.05,0.29999999999999716,-216.95656350301977,6,2.403,43.877795408163266,43.19544874554039,44.56014207078614,1.364693325245753,46.44343649698021,0.18480725623582767,70,38,32
720,720.0,1130.83,43.875,0.4007,43.75,44.0,0.25,-172.42152298552162,5,2.4042,43.8529206122449,43.17080070699164,44.53504051749816,1.3642398105065183,46.95347701447838,0.1836734693877551,71,38,33
721,721.0,1130.83,43.925,0.4005,43.8,44.05,0.25,-172.42152298552162,5,2.0025,43.90672321428571,43.22483006640206,44.58861636216936,1.363786295767298,47.20347701447838,0.18253968253968253,71,38,33
722,722.0,1130.83,43.825,0.4006,43.7,43.95,0.25,-172.42152298552162,5,2.003,43.80683219954649,43.12516580903246,44.48849859006052,1.3633327810280633,46.70347701447838,0.18140589569160998,71,38,33
723,723.0,1130.83,43.875,0.4005,43.75,44.0,0.25,-172.42152298552162,5,2.0025,43.85695025510204,43.17551062195762,44.53838988824646,1.362879266288843,46.95347701447838,0.18027210884353742,71,38,33
724,724.0,1130.83,43.875,0.4009,43.75,44.0,0.25,-172.42152298552162,5,2.0044999999999997,43.857045861678,43.1758329859032,44.53825873745281,1.3624257515496083,46.95347701447838,0.17913832199546487,71,38,33
725,725.0,1130.83,43.925,0.4008,43.8,44.05,0.25,-172.42152298552162,5,2.004,43.907163945578226,43.22617782717304,44.58815006398341,1.3619722368103737,47.20347701447838,0.17800453514739228,71,38,33
726,726.0,1130.83,43.925,0.4006,43.8,44.05,0.25,-172.42152298552162,5,2.003,43.90728639455782,43.226527033522245,44.5880457555934,1.3615187220711533,47.20347701447838,0.17687074829931973,71,38,33
727,727.0,1130.83,43.825,0.4005,43.7,43.95,0.25,-172.42152298552162,5,2.0025,43.8074043367347,43.12687173306874,44.48793694040066,1.3610652073319187,46.70347701447838,0.17573696145124718,71,38,33
728,728.0,1130.83,43.875,0.4006,43.75,44.0,0.25,-172.42152298552162,5,2.003,43.85751349206349,43.17720764576714,44.53781933835984,1.3606116925926983,46.95347701447838,0.1746031746031746,71,38,33
729,729.0,1130.83,43.85,0.4008,43.7,44.0,0.29999999999999716,-172.42152298552162,5,2.004,43.83261836734694,43.15253927842021,44.51269745627367,1.3601581778534637,46.82847701447838,0.17346938775510204,71,38,33
730,730.0,1130.73,43.875,0.4006,43.75,44.0,0.25,-172.42152298552162,5,2.003,43.85774058956916,43.17788825801205,44.537592921126276,1.359704663114229,46.95347701447838,0.17233560090702948,71,38,33
731,731.0,1130.73,43.875,0.4005,43.75,44.0,0.25,-172.42152298552162,5,2.0025,43.85785841836735,43.178232844179846,44.537483992554854,1.3592511483750087,46.95347701447838,0.1712018140589569,71,38,33
732,732.0,1130.73,43.9,0.4008,43.75,44.05,0.29999999999999716,-172.42152298552162,5,2.004,43.88295918367347,43.203560366855584,44.56235800049136,1.358797633635774,47.07847701447838,0.17006802721088435,71,38,33
733,733.0,1130.73,43.9,0.4007,43.75,44.05,0.29999999999999716,-172.42152298552162,5,2.0035,43.88307701247165,43.203904953023375,44.56224907191993,1.3583441188965537,47.07847701447838,0.1689342403628118,71,38,33
734,734.0,1130.73,43.925,0.4008,43.8,44.05,0.25,-172.42152298552162,5,2.004,43.90818639455782,43.229241092479164,44.58713169663648,1.357890604157319,47.20347701447838,0.16780045351473924,71,38,33
735,735.0,1130.73,43.9,0.4006,43.75,44.05,0.29999999999999716,-172.42152298552162,5,2.003,43.88330833333333,43.20458978862429,44.562026878042374,1.3574370894180845,47.07847701447838,0.16666666666666666,71,38,33
736,736.0,1130.73,43.95,0.4006,43.8,44.1,0.30000000000000426,-172.42152298552162,5,2.003,43.93342188208617,43.25493009474674,44.611913669425604,1.356983574678864,47.32847701447838,0.1655328798185941,71,38,33
737,737.0,1130.73,44.0,0.4008,43.85,44.15,0.29999999999999716,-172.42152298552162,5,2.004,43.983527210884354,43.30526218091454,44.66179224085417,1.3565300599396295,47.57847701447838,0.16439909297052155,71,38,33
738,738.0,1130.73,44.025,0.4008,43.9,44.15,0.25,-172.42152298552162,5,2.004,44.008640816326526,43.33060254372632,44.68667908892673,1.356076545200409,47.70347701447838,0.16326530612244897,71,38,33
739,739.0,1130.73,44.05,0.4004,43.9,44.2,0.30000000000000426,-172.42152298552162,5,2.002,44.03377063492063,43.35595911969004,44.711582150151216,1.3556230304611745,47.82847701447838,0.1621315192743764,71,38,33
740,740.0,1130.65,44.025,0.4004,43.9,44.15,0.25,-172.42152298552162,5,2.002,44.00888412698413,43.33129936912316,44.6864688848451,1.3551695157219399,47.70347701447838,0.16099773242630386,71,38,33
741,741.0,1130.65,44.0,0.4004,43.85,44.15,0.29999999999999716,-172.42152298552162,5,2.002,43.98399761904762,43.30663961855626,44.66135561953898,1.3547160009827195,47.57847701447838,0.1598639455782313,71,38,33
742,742.0,1130.65,44.025,0.4005,43.9,44.15,0.25,-127.73528459954274,4,2.0025,44.00910714285714,43.3319758997354,44.68623838597888,1.3542624862434849,48.36471540045726,0.15873015873015872,72,38,34
743,743.0,1130.65,44.025,0.4005,43.9,44.15,0.25,-127.73528459954274,4,1.602,44.012376530612244,43.33547204486011,44.689281016364376,1.3538089715042645,48.36471540045726,0.15759637188208617,72,38,34
744,744.0,1130.65,44.025,0.4005,43.9,44.15,0.25,-127.73528459954274,4,1.602,44.01246734693878,43.33578961855626,44.68914507532129,1.3533554567650299,48.36471540045726,0.1564625850340136,72,38,34
745,745.0,1130.65,44.1,0.4006,43.95,44.25,0.29999999999999716,-127.73528459954274,4,1.6024,44.08755505668935,43.41110408567645,44.764006027702244,1.3529019420257953,48.66471540045727,0.15532879818594103,72,38,34
746,746.0,1130.65,44.025,0.4005,43.9,44.15,0.25,-127.73528459954274,4,1.602,44.01264897959184,43.33642476594855,44.688873193235125,1.3524484272865749,48.36471540045726,0.15419501133786848,72,38,34
747,747.0,1130.65,44.125,0.4004,44.0,44.25,0.25,-127.73528459954274,4,1.6016,44.112742857142855,43.436745400869185,44.788740313416525,1.3519949125473403,48.76471540045726,0.15306122448979592,72,38,34
748,748.0,1130.65,44.05,0.4004,43.9,44.2,0.30000000000000426,-127.73528459954274,4,1.6016,44.03783365079365,43.3620629518896,44.713604349697704,1.3515413978081057,48.46471540045725,0.15192743764172337,72,38,34
749,749.0,1130.65,44.05,0.4005,43.9,44.2,0.30000000000000426,-127.73528459954274,4,1.602,44.03792142857142,43.36237748703698,44.713465370105865,1.3510878830688853,48.46471540045725,0.15079365079365079,72,38,34
750,750.0,1130.74,44.1,0.4006,43.95,44.25,0.29999999999999716,-127.73528459954274,4,1.6024,44.08800925170068,43.41269206753586,44.76332643586551,1.3506343683296507,48.66471540045727,0.14965986394557823,72,38,34
751,751.0,1130.74,44.075,0.4004,43.95,44.2,0.25,-127.73528459954274,4,1.6016,44.06310603174604,43.38801560495082,44.73819645854125,1.3501808535904303,48.564715400457274,0.14852607709750568,72,38,34
752,752.0,1130.74,44.075,0.4006,43.95,44.2,0.25,-127.73528459954274,4,1.6024,44.06319092970522,43.388327260279624,44.73805459913082,1.3497273388511957,48.564715400457274,0.1473922902494331,72,38,34
753,753.0,1130.74,44.075,0.4006,43.95,44.2,0.25,-127.73528459954274,4,1.6024,44.06328176870748,43.3886448566515,44.737918680763464,1.349273824111961,48.564715400457274,0.14625850340136054,72,38,34
754,754.0,1130.74,44.075,0.4006,43.95,44.2,0.25,-127.73528459954274,4,1.6024,44.06337260770975,43.38896245302338,44.73778276239612,1.3488203093727407,48.564715400457274,0.14512471655328799,72,38,34
755,755.0,1130.74,44.075,0.4004,43.95,44.2,0.25,-127.73528459954274,4,1.6016,44.06346920634921,43.38928580903246,44.737652603665964,1.348366794633506,48.564715400457274,0.14399092970521543,72,38,34
756,756.0,1130.74,44.025,0.4007,43.9,44.15,0.25,-127.73528459954274,4,1.6028,44.013551428571425,43.33959478862428,44.68750806851857,1.3479132798942857,48.36471540045726,0.14285714285714285,72,38,34
757,757.0,1130.74,44.075,0.4008,43.95,44.2,0.25,-127.73528459954274,4,1.6032,44.063639455782315,43.38990957320479,44.73736933835984,1.347459765155051,48.564715400457274,0.1417233560090703,72,38,34
758,758.0,1130.74,44.125,0.4005,44.0,44.25,0.25,-127.73528459954274,4,1.602,44.11373877551021,43.4402356503023,44.787241900718115,1.3470062504158165,48.76471540045726,0.14058956916099774,72,38,34
759,759.0,1130.74,44.25,0.4006,44.1,44.4,0.29999999999999716,-127.73528459954274,4,1.6024,44.238826802721086,43.56555043488279,44.912103170559384,1.346552735676596,49.26471540045726,0.13945578231292516,72,38,34
760,760.0,1130.66,44.275,0.4005,44.15,44.4,0.25,-127.73528459954274,4,1.602,44.263920408163266,43.590870797694585,44.936970018631946,1.3460992209373615,49.36471540045726,0.1383219954648526,72,38,34
761,761.0,1130.66,44.275,0.4006,44.15,44.4,0.25,-127.73528459954274,4,1.6024,44.26400848072562,43.59118562762655,44.93683133382469,1.345645706198141,49.36471540045726,0.13718820861678005,72,38,34
762,762.0,1130.66,44.225,0.4005,44.1,44.35,0.25,-127.73528459954274,4,1.602,44.21410204081633,43.541505945086875,44.88669813654578,1.3451921914589064,49.16471540045727,0.1360544217687075,72,38,34
763,763.0,1130.66,44.2,0.4004,44.05,44.35,0.30000000000000426,-127.73528459954274,4,1.6016,44.18919555555556,43.51682621719572,44.86156489391539,1.3447386767196718,49.064715400457274,0.1349206349206349,72,38,34
764,764.0,1130.66,44.25,0.4005,44.1,44.4,0.29999999999999716,-127.73528459954274,4,1.602,44.23928367346939,43.56714109247916,44.91142625445961,1.3442851619804514,49.26471540045726,0.13378684807256236,72,38,34
765,765.0,1130.66,44.225,0.4005,44.1,44.35,0.25,-127.73528459954274,4,1.602,44.21437448979592,43.542458666175314,44.88629031341653,1.3438316472412168,49.16471540045727,0.1326530612244898,72,38,34
766,766.0,1130.66,44.2,0.4004,44.05,44.35,0.30000000000000426,-127.73528459954274,4,1.6016,44.18946793650794,43.51777887025694,44.86115700275894,1.3433781325019964,49.064715400457274,0.13151927437641722,72,38,34
767,767.0,1130.66,44.15,0.4003,44.0,44.3,0.29999999999999716,-127.73528459954274,4,1.6012,44.13956133786848,43.4680990289871,44.81102364674986,1.3429246177627618,48.86471540045726,0.13038548752834467,72,38,34
768,768.0,1130.66,44.125,0.4004,44.0,44.25,0.25,-127.73528459954274,4,1.6016,44.114649523809526,43.44341397229776,44.78588507532129,1.3424711030235272,48.76471540045726,0.1292517006802721,72,38,34
769,769.0,1130.66,44.15,0.4005,44.0,44.3,0.29999999999999716,-127.73528459954274,4,1.602,44.13973775510204,43.468728960959886,44.81074654924419,1.3420175882843068,48.86471540045726,0.12811791383219956,72,38,34
770,770.0,1130.51,44.15,0.4006,44.0,44.3,0.29999999999999716,-127.73528459954274,4,1.6024,44.13982603174603,43.4690439949735,44.81060806851857,1.3415640735450722,48.86471540045726,0.12698412698412698,72,38,34
771,771.0,1130.51,44.125,0.4002,44.0,44.25,0.25,-127.73528459954274,4,1.6008,44.11492693877551,43.444371659372585,44.78548221817844,1.3411105588058518,48.76471540045726,0.12585034013605442,72,38,34
772,772.0,1130.51,44.125,0.4004,44.0,44.25,0.25,-127.73528459954274,4,1.6016,44.1150126984127,43.44468417637939,44.78534122044601,1.3406570440666172,48.76471540045726,0.12471655328798185,72,38,34
773,773.0,1130.51,44.075,0.4002,43.95,44.2,0.25,-127.73528459954274,4,1.6008,44.06510843537415,43.39500667071046,44.73521020003784,1.3402035293273826,48.564715400457274,0.1235827664399093,72,38,34
774,774.0,1130.51,44.125,0.4002,44.0,44.25,0.25,-127.73528459954274,4,1.6008,44.11519918367347,43.44532417637939,44.78507419096755,1.3397500145881622,48.76471540045726,0.12244897959183673,72,38,34
775,775.0,1130.51,44.1,0.4005,43.95,44.25,0.29999999999999716,-127.73528459954274,4,1.602,44.09028265306122,43.42063440313676,44.75993090298569,1.3392964998489276,48.66471540045727,0.12131519274376418,72,38,34
776,776.0,1130.51,44.175,0.4005,44.05,44.3,0.25,-127.73528459954274,4,1.602,44.16537346938775,43.4959519768329,44.834794961942606,1.3388429851097072,48.96471540045725,0.12018140589569161,72,38,34
777,777.0,1130.51,44.175,0.4003,44.05,44.3,0.25,-127.73528459954274,4,1.6012,44.16546904761905,43.49627431243381,44.834663782804284,1.3383894703704726,48.96471540045725,0.11904761904761904,72,38,34
778,778.0,1130.51,44.175,0.4003,44.05,44.3,0.25,-127.73528459954274,4,1.6012,44.165559818594105,43.496591840778486,44.83452779640972,1.337935955631238,48.96471540045725,0.11791383219954649,72,38,34
779,779.0,1130.51,44.125,0.4004,44.0,44.25,0.25,-127.73528459954274,4,1.6016,44.11564825396825,43.446907033522244,44.78438947441426,1.3374824408920176,48.76471540045726,0.11678004535147392,72,38,34
780,780.0,1130.58,44.225,0.4004,44.1,44.35,0.25,-127.73528459954274,4,1.6016,44.215739047619046,43.547224584542654,44.88425351069544,1.337028926152783,49.16471540045727,0.11564625850340136,72,38,34
781,781.0,1130.58,44.225,0.4004,44.1,44.35,0.25,-127.73528459954274,4,1.6016,44.215829841269844,43.54754213556307,44.88411754697662,1.3365754114135484,49.16471540045727,0.1145124716553288,72,38,34
782,782.0,1130.58,44.175,0.4005,44.05,44.3,0.25,-127.73528459954274,4,1.602,44.16591836734693,43.49785741900977,44.8339793156841,1.336121896674328,48.96471540045725,0.11337868480725624,72,38,34
783,783.0,1130.58,44.175,0.4003,44.05,44.3,0.25,-82.9014367351058,3,1.6012,44.166013673469386,43.49817948250184,44.83384786443693,1.3356683819350934,49.62356326489417,0.11224489795918367,73,38,35
784,784.0,1130.58,44.125,0.4002,44.0,44.25,0.25,-82.9014367351058,3,1.2006000000000001,44.11833,43.450722566402064,44.78593743359794,1.335214867195873,49.473563264894196,0.1111111111111111,73,38,35
785,785.0,1130.58,44.175,0.4005,44.05,44.3,0.25,-82.9014367351058,3,1.2015,44.16839311224489,43.50101243601657,44.83577378847321,1.3347613524566384,49.62356326489417,0.10997732426303855,73,38,35
786,786.0,1130.58,44.175,0.4003,44.05,44.3,0.25,-82.9014367351058,3,1.2008999999999999,44.168464489795916,43.501310570937214,44.83561840865462,1.3343078377174038,49.62356326489417,0.10884353741496598,73,38,35
787,787.0,1130.58,44.225,0.4004,44.1,44.35,0.25,-82.9014367351058,3,1.2012,44.21853095238095,43.55160379089186,44.885458113870044,1.3338543229781834,49.77356326489421,0.10770975056689343,73,38,35
788,788.0,1130.58,44.325,0.4003,44.2,44.45,0.25,-82.9014367351058,3,1.2008999999999999,44.3186006462585,43.65190024213903,44.98530105037798,1.3334008082389488,50.07356326489422,0.10657596371882086,73,38,35
789,789.0,1130.58,44.275,0.4002,44.15,44.4,0.25,-82.9014367351058,3,1.2006000000000001,44.268670306122445,43.60219665937258,44.93514395287231,1.3329472934997284,49.923563264894184,0.1054421768707483,73,38,35
790,790.0,1130.72,44.225,0.4003,44.1,44.35,0.25,-82.9014367351058,3,1.2008999999999999,44.21873680272109,43.55248991334084,44.884983692101336,1.3324937787604938,49.77356326489421,0.10430839002267574,73,38,35
791,791.0,1130.72,44.175,0.4002,44.05,44.3,0.25,-82.9014367351058,3,1.2006000000000001,44.16880642857143,43.5027862965608,44.83482656058206,1.3320402640212592,49.62356326489417,0.10317460317460317,73,38,35
